; 17
abran; 1
abrasa; 1
abraza; 1
abre; 1
abriendo; 1
abrieron; 1
abrigo; 1
abrir; 5
abrirlo; 1
abrirse; 2
abrió; 7
abrumador; 1
abría; 4
absoluta; 1
absolutamente; 8
absoluto; 7
absorta; 2
abuela; 1
aburrida; 1
aburrido; 1
abusar; 1
acaba; 3
acababa; 3
acabando; 1
acabara; 2
acabas; 1
acallar; 2
acalló; 1
acalorada; 1
acaloradamente; 1
acantilado; 1
acantilados; 4
acarició; 1
acaso; 4
accedido; 1
accedió; 1
acceso; 1
accidentalmente; 1
acción; 2
aceptar; 2
aceptó; 1
acerca; 5
acercaba; 6
acercaban; 5
acercando; 2
acercara; 1
acercaron; 6
acercarse; 3
acercándose; 2
acercó; 3
acero; 3
acerque; 1
acerquen; 2
acertada; 1
acertado; 2
achicaron; 1
achicarse; 1
achicó; 1
acicalado; 1
aclarando; 1
aclarar; 1
aclaró; 2
acogedor; 2
acogedoras; 1
acogida; 1
acompañaba; 1
acompañado; 1
acompañados; 1
acompañaron; 2
acompañó; 2
aconsejara; 1
aconsejaría; 2
acontecimientos; 2
acordaba; 2
acordar; 1
acordara; 1
acordaron; 1
acordarse; 1
acordé; 1
acordó; 1
acortada; 1
acortarles; 1
acostar; 1
acostarse; 3
acostumbraban; 1
acostumbrado; 1
acostumbrados; 2
acostumbraron; 1
actas; 1
actitud; 1
actitudes; 1
acto; 8
actos; 1
actual; 1
actuando; 1
actuar; 1
acuchillarla; 1
acuerdan; 1
acuerdo; 9
acá; 4
adecuadas; 1
adelante; 28
adelantó; 2
además; 7
adentraron; 1
adentro; 2
adentros; 1
adeudados; 1
adheridos; 1
adivinanzas; 1
adiós; 1
admiración; 1
admiran; 1
admirarían; 1
admiren; 2
adolorida; 2
adoptando; 1
adorable; 1
adorada; 1
adquirió; 1
adultos; 1
advenimiento; 1
advertidos; 1
advertir; 1
advertirles; 1
advertirlos; 1
advertían; 1
advirtieron; 1
advirtiéndole; 1
advirtió; 4
aev; 1
afanarse; 1
afeada; 1
afeamiento; 1
afearan; 3
afearon; 1
afectar; 1
aferró; 1
aficionada; 1
afiebrado; 2
afilada; 1
afiladas; 1
afilado; 1
afilados; 1
afirmando; 1
afirmar; 1
afirmándose; 1
afirmó; 1
aflojar; 1
afortunada; 1
afortunadamente; 1
afortunados; 1
afuera; 6
agachada; 1
agacharse; 1
agacho; 1
agachó; 1
agarrada; 2
agarrarla; 1
agarraron; 1
agarrarse; 1
agarre; 1
agarráramos; 1
agarró; 2
agasajados; 1
agilidad; 1
agitarse; 1
agobiadora; 1
agolparon; 1
agolparse; 1
agoniza; 1
agonía; 1
agosto; 1
agotado; 1
agotados; 1
agotándose; 1
agradable; 14
agradables; 3
agradar; 1
agradaran; 1
agradeceré; 1
agradecido; 1
agradeció; 1
agrado; 1
agradó; 1
agrandarse; 1
agregaba; 1
agregó; 5
agrisada; 1
agrícola; 1
agua; 121
aguamiel; 2
aguanieve; 1
aguantar; 3
aguantarlo; 1
aguas; 4
aguda; 2
agudo; 1
agujero; 3
agujeros; 1
aguzar; 1
ahogada; 1
ahogado; 1
ahogarse; 1
ahogó; 1
ahora; 78
ahorcado; 1
ahorrarían; 1
ahí; 8
aire; 25
aires; 3
aislado; 1
ajedrez; 5
ajeno; 2
ajustado; 1
al; 325
alarde; 1
alargaba; 1
alargado; 1
alarmados; 1
alarmante; 1
alas; 9
albatros; 2
alcance; 3
alcanza; 1
alcanzaba; 2
alcanzaban; 2
alcanzado; 2
alcanzar; 1
alcanzará; 2
alcanzó; 3
alcohólicas; 1
alegaba; 1
alegre; 7
alegremente; 2
alegres; 4
alegro; 1
alegría; 6
alegró; 1
alejaba; 2
alejado; 1
alejándote; 1
alejó; 4
alerta; 1
aleteo; 1
alfiler; 1
alfombra; 2
alfombrado; 1
algas; 2
algo; 89
algos; 1
alguien; 11
alguna; 24
algunas; 9
alguno; 6
algunos; 29
algún; 16
alicaídos; 1
aliento; 6
alimentaba; 1
alimentarlo; 1
alimento; 2
aliviará; 1
alivio; 4
allá; 62
allí; 43
alma; 4
almohadas; 1
almuerzo; 2
alojados; 1
alojamientos; 1
alojar; 1
alondra; 1
alrededor; 30
alrededores; 1
alta; 10
altas; 3
alternativa; 1
alteró; 2
alto; 14
altura; 7
alturas; 5
aludido; 1
alumbrada; 1
alzaba; 2
alzado; 1
alzaron; 1
alzarse; 1
alzándola; 1
alzándose; 1
alzó; 4
ama; 1
amabilidad; 1
amable; 2
amables; 1
amaestrados; 1
amainado; 1
amainando; 1
amanecer; 2
amaneció; 1
amanecía; 1
amanezca; 2
amantes; 1
amarillas; 1
amarillento; 1
amarrado; 2
amarrar; 2
amarraron; 2
amarrarían; 1
amarren; 1
amas; 1
ambas; 5
ambiente; 1
ambos; 7
amenaza; 2
amenazaba; 1
amiga; 4
amigablemente; 1
amigas; 5
amigo; 7
amigos; 17
amigos-aquí; 1
amistad; 1
amistades; 1
amistosa; 1
amistosas; 1
amistoso; 1
amo; 1
amontonados; 1
amontonaron; 1
amor; 7
ampare; 1
amplia; 2
amplio; 1
amuradas; 2
ancha; 6
ancho; 3
anchos; 1
ancianas; 1
anciano; 7
ancla; 1
anclado; 2
anclados; 1
anclar; 1
anclaron; 1
anda; 1
andaba; 5
andar; 3
andrajos; 1
anduvieran; 1
anduvo; 1
angosta; 1
angostaban; 1
angosto; 1
angostos; 1
angustiosas; 1
anhelada; 1
anhelado; 1
anhelan; 1
anhelo; 1
anillos; 2
animal; 7
animales; 9
animó; 1
anoche; 3
anochecer; 1
anotación; 2
ansiedad; 1
ansioso; 2
ansiosos; 2
ante; 16
antecesores; 1
antemano; 1
anteojos; 1
anterior; 5
anteriores; 2
antes; 88
antigua; 1
antiguas; 2
antiguo; 5
antiguos; 3
antigüedad; 1
antinaturales; 1
antipática; 1
antorcha; 1
antorchas; 2
anunciaba; 1
anunció; 2
apagado; 1
apagaron; 1
apagarse; 1
aparecer; 2
aparecieron; 2
apareció; 6
aparecía; 1
aparecían; 1
aparejo; 1
aparentemente; 1
apariencia; 3
apartaba; 1
apartando; 1
aparte; 2
apartó; 2
apenas; 19
apestoso; 1
apiñaban; 1
apiñadas; 1
apiñados; 1
aplastante; 1
aplaudiendo; 2
aplaudieron; 1
aplausos; 1
aplicaría; 1
apoderando; 1
apolillado; 1
aportarlos; 1
apoyaba; 4
apoyaban; 1
apoyada; 3
apoyado; 2
apoyando; 2
apoyarme; 1
apoyaron; 1
apoyándose; 1
apoyó; 2
apreciar; 1
aprendas; 1
aprender; 2
aprenderán; 1
aprenderás; 1
aprendido; 1
aprestaban; 1
apresuradamente; 1
apresurarse; 1
apresuró; 1
apretaba; 1
apretada; 1
apretado; 2
apretados; 2
apretar; 1
apretarse; 1
apretones; 1
aprieto; 1
aprobaba; 1
aprobada; 1
apropiado; 1
aprovechaban; 1
aprovechar; 1
aprovecharía; 1
aprovisionado; 1
aprovisionamos; 1
aprovisionaron; 1
apto; 1
apuntó; 1
apurada; 1
aquel; 16
aquella; 10
aquellas; 3
aquello; 2
aquellos; 10
aquí; 74
araña; 1
arbolado; 1
arbusto; 1
arco; 3
arcos; 1
arder; 1
ardiente; 1
ardientemente; 1
ardió; 1
ardía; 1
arena; 14
arenoso; 1
argolla; 3
armados; 3
armadura; 9
armaduras; 5
armas; 8
armatoste; 1
armazón; 1
armó; 1
aroma; 4
aromático; 2
arquero; 1
arqueros; 3
arrancado; 2
arrancarme; 1
arrancó; 1
arrastraba; 5
arrastrada; 1
arrastraron; 2
arrastrarse; 1
arrastrase; 1
arrastrándose; 1
arrastró; 1
arreglar; 2
arreglos; 1
arreglárselas; 2
arreglártelas; 1
arregló; 2
arremolinada; 1
arremolinan; 1
arrepintió; 2
arriba; 23
arribo; 1
arriesgado; 1
arrodilló; 5
arrojando; 1
arrojarían; 1
arrojó; 1
arroyo; 2
arrugada; 1
arrugado; 1
arrugó; 1
arruinarme; 1
arrullo; 1
arte; 4
artesonado; 1
arvejas; 1
asaban; 1
asando; 1
aseguraba; 1
aseguraban; 1
aseguramos; 1
aseguraron; 1
asegurarse; 1
aseguro; 3
aseguró; 1
asemejándose; 1
asesinar; 1
asiento; 1
asientos; 1
asignado; 1
asintió; 4
aso-cómo-se-llama; 1
asoleada; 1
asomaba; 1
asomaban; 2
asomado; 1
asomar; 1
asomaron; 1
asomará; 1
asombraba; 1
asombro; 1
asombrosa; 3
asombró; 1
asomo; 1
asomándose; 1
asomó; 1
asonancia; 1
aspecto; 16
aspectos; 1
aspereza; 1
asquerosa; 1
asqueroso; 2
astillas; 1
astrolabios; 1
astrónomos; 1
asunto; 15
asustado; 1
asustados; 1
asustaron; 1
asustarse; 1
asustaría; 1
asustó; 1
así; 55
atacara; 1
atacarlo; 1
atacarnos; 1
atado; 1
ataque; 2
atardecer; 2
atarlo; 1
ataron; 1
atemorizador; 1
atención; 5
atendieron; 1
atenta; 1
atentamente; 3
atenúa; 1
aterrado; 1
aterradores; 1
aterrizado; 1
aterrorizar; 1
atestada; 1
atraer; 1
atrapar; 1
atrapemos; 1
atrapen; 1
atravesaba; 1
atravesado; 1
atravesamos; 2
atravesando; 1
atravesar; 2
atravesaron; 1
atravesó; 1
atrevemos; 3
atreven; 2
atrevería; 2
atreviera; 1
atrevieran; 1
atrevimos; 1
atrevió; 2
atrás; 33
audaz; 1
auge; 1
aullaba; 1
aumentaba; 2
aumentó; 1
aun; 9
aunaron; 1
aunque; 50
ausencia; 1
auto; 1
autoconocimiento; 1
automática; 1
autoridad; 1
autos; 1
auténticos; 1
avanzaba; 3
avanzaban; 4
avanzadas; 1
avanzando; 1
avanzara; 1
avanzaron; 1
avanzaría; 1
avanzó; 3
avenida; 1
aventura; 11
aventurarse; 1
aventuras; 11
aventureros; 1
avergonzado; 1
avergüenzo; 1
averiguado; 1
averiguar; 1
averiguarlo; 2
aves; 4
aviones; 1
avispa; 1
avistados; 1
avistaron; 2
avistó; 1
avivaban; 1
avión; 1
ayer; 3
ayuda; 3
ayudado; 1
ayudar; 3
ayudarla; 1
ayudarlo; 2
ayudarnos; 1
ayudaron; 2
ayudarían; 1
ayúdanos; 1
azotaba; 2
azotó; 2
azul; 19
azules; 2
añadió; 10
añejo; 1
añicos; 2
año; 5
años; 21
aún; 35
babor; 11
bahía; 24
bailaban; 1
bailando; 1
bailarín; 1
bailes; 1
baja; 13
bajaba; 5
bajaban; 1
bajado; 2
bajamos; 1
bajan; 1
bajando; 1
bajar; 14
bajaran; 1
bajaron; 5
bajarán; 1
bajas; 3
baje; 1
bajemos; 2
bajen; 1
bajo; 32
bajos; 2
bajé; 1
bajó; 6
balancearse; 1
balanceo; 1
balbuceó; 2
balde; 4
baldes; 2
ballena; 1
ballesta; 1
balsa; 1
banca; 3
bancas; 5
banda; 1
bandejas; 1
bandera; 3
banderas; 1
banderolas; 1
bandola; 1
banquete; 5
banquito; 1
baranda; 6
barandas; 1
barandilla; 1
barandillas; 1
barba; 6
barbas; 3
barbuda; 1
barbón; 2
barcadas; 1
barco; 127
barcos; 10
barlovento; 1
barquilla; 8
barquito; 1
barras; 1
barrido; 1
barril; 1
barriles; 5
barrió; 1
basta; 1
bastado; 2
bastante; 44
bastón; 1
batalla; 10
batir; 1
batió; 2
bauprés; 1
bañaba; 2
bañado; 1
bañados; 1
bañar; 1
baño; 4
baños; 1
beba; 1
beban; 1
beben; 1
beber; 5
beberse; 1
bebida; 2
bebidas; 1
bebiendo; 1
bebieron; 3
bebió; 2
bebían; 1
belleza; 12
besar; 1
besara; 1
beso; 1
bestia; 9
bestias; 1
besó; 6
bien; 90
bienamado; 1
bienestar; 1
bienvenida; 2
bigotes; 4
bizca; 1
blanca; 6
blancas; 2
blanco; 8
blancos; 3
blancura; 9
blandiendo; 2
blasones; 1
boca; 24
bodega; 1
bola; 1
bolsa; 1
bolsillo; 1
bolsillos; 4
bomba; 5
bondadoso; 1
bonita; 3
bonitas; 1
bonitos; 1
boquetes; 1
boquiabierto; 2
borda; 10
bordas; 1
borde; 10
bordear; 1
bordearon; 1
bordes; 2
bordo; 34
borlas; 1
borrara; 1
borrosa; 1
bosque; 11
bosquecillos; 1
bosques; 2
bostezando; 1
botan; 1
botar; 1
botas; 5
bote; 35
botecito; 1
botella; 2
botellas; 3
botellita; 1
botes; 2
botines; 1
botánica; 1
bozal; 1
bramando; 1
bramidos; 1
brasa; 1
bravo; 1
brazadas; 1
brazalete; 1
brazas; 4
brazo; 13
brazos; 12
brecha; 1
breve; 2
brezo; 9
brezos; 1
brillaba; 2
brillaban; 3
brillado; 1
brillante; 10
brillantes; 6
brillar; 1
brillo; 1
brillos; 1
brinco; 1
brincos; 1
brindaban; 1
brindar; 1
brindis; 1
brindo; 1
brisa; 5
británico; 3
broma; 1
bromeando; 2
brotar; 1
brotó; 1
bruja; 1
bruma; 2
bruscamente; 1
bruto; 1
bucear; 1
buen; 24
buena; 5
buenas; 2
bueno; 12
buenos; 1
bufandas; 1
bulla; 1
bulle; 1
bulto; 2
bultos; 1
burbujas; 2
burda; 1
burlesca; 1
burlona; 1
burro; 3
busca; 3
buscaba; 1
buscado; 1
buscando; 2
buscar; 10
buscara; 1
buscarla; 1
buscas; 1
búsqueda; 7
c; 3
cabalgan; 1
cabalgó; 1
caballero; 8
caballeros; 14
caballo; 5
caballos; 8
cabeceaba; 2
cabecera; 2
cabello; 1
cabellos; 4
cabeza; 62
cabezas; 4
cabido; 1
cabina; 9
cabo; 7
cabos; 1
cabra; 1
cabras; 3
cabría; 1
cabía; 1
cabían; 1
cacería; 2
cacerías; 1
cada; 62
cadena; 1
cadenas; 1
cadáver; 1
cae; 2
caer; 11
caerse; 1
cajones; 2
calabozo; 1
calada; 1
calambres; 1
calcinadas; 1
caliente; 3
calientes; 2
caligrafía; 1
callado; 1
callar; 2
callará; 1
calle; 2
callen; 1
calles; 1
calló; 1
calma; 8
calmarse; 1
calmaría; 1
calmó; 1
calor; 8
calormano; 1
calormanos; 3
calurosamente; 2
calurosas; 2
caluroso; 3
calzaba; 1
cama; 7
camarote; 9
camarotes; 1
camas; 1
cambia; 2
cambiado; 4
cambian; 1
cambiando; 1
cambiar; 2
cambiarse; 1
cambiarte; 1
cambio; 11
cambió; 6
caminaba; 2
caminan; 1
caminando; 1
caminar; 6
caminata; 2
camino; 29
caminó; 1
camisa; 1
camorreros; 1
campamento; 5
campanas; 1
