; 10
V; 2
VI; 2
VII; 1
VIII; 1
Vamos; 8
Van; 1
Varias; 1
Vayan; 2
Ve; 1
Veamos; 1
Ven; 6
Vengan; 3
Ventana; 1
Veo; 2
Verde; 2
Vete; 1
Victoria; 1
Vida; 1
Viene; 1
Vinimos; 1
Vino; 1
Volaban; 1
Volante; 38
Volveré; 1
Volviendo; 1
Volvieron; 1
Voy; 2
Voz; 5
Vuélvete; 1
Vámonos; 4
Vírgenes; 1
X; 1
XI; 1
XII; 1
XIII; 1
XIV; 1
XV; 1
Y; 212
Ya; 19
Yalmal; 1
Yo; 39
a; 838
abajo; 13
abalanzarse; 1
abalanzó; 1
abandonado; 2
abandonar; 3
abandonara; 1
abandonaría; 1
abandonó; 1
abejas; 4
abetos; 1
abierta; 12
abiertas; 2
abierto; 2
abiertos; 1
abominable; 1
aborrecerán; 1
abrazarlos; 1
abren; 1
abriera; 2
abrieron; 4
abrigados; 1
abrigo; 1
abrir; 1
abrirla; 1
abrirlos; 1
abriéndose; 1
abrió; 8
abro; 1
abrochadas; 1
abrochó; 1
abruptos; 1
abría; 1
abrías; 1
absolutamente; 6
absoluto; 4
abstente; 1
absurdas; 1
absurdo; 1
abuela; 1
abuelo; 2
abultaba; 1
abultadas; 1
aburrida; 1
aburridas; 1
aburrido; 3
aburriera; 1
acaba; 1
acababa; 5
acababan; 2
acabo; 1
acabó; 1
acalambradas; 1
acallar; 1
acalorados; 1
acantilado; 4
acantilados; 4
acariciar; 1
acaso; 1
acciones; 1
aceptar; 1
acepto; 2
acera; 1
acerca; 13
acercaba; 3
acercaban; 1
acercado; 1
acercarme; 2
acercaron; 2
acercarse; 3
acercándose; 1
acercó; 2
acero; 3
acerque; 2
acerques; 1
achicaron; 1
aclamaciones; 1
aclaró; 2
aconsejar; 1
acontecido; 1
acorazados; 1
acordaba; 1
acordado; 1
acordaron; 1
acordarse; 1
acordó; 1
acostada; 2
acostarnos; 1
acostarse; 1
acostumbrabas; 1
acostumbraron; 1
acostumbrarás; 1
acto; 4
actúan; 2
acuerdas; 1
acuerdo; 7
acuestes; 1
acumular; 1
acuérdate; 2
acá; 12
adelantaron; 1
adelante; 15
además; 9
adentraba; 1
adentro; 6
adentrándose; 1
adivinado; 2
adivinar; 2
adivinó; 1
administrarle; 1
adoptar; 1
adoptó; 1
adoquines; 1
adormecido; 1
adormilados; 1
adornos; 1
adquirido; 1
adueñaban; 1
adulto; 1
adultos; 2
advertencia; 4
advertir; 1
advertía; 1
advierto; 1
advirtieron; 1
advirtió; 3
afanosamente; 1
afeitada; 1
aferrada; 1
aferrarse; 1
aferró; 1
aficionado; 1
afilada; 1
afilados; 1
afilar; 1
afinó; 1
afirmar; 1
afirmó; 1
afligido; 1
afuera; 3
agarró; 1
agilidad; 1
agitaba; 1
agitaban; 1
agitando; 2
agitarse; 1
agrada; 1
agradable; 9
agradables; 1
agradaría; 1
agradecer; 1
agradecimiento; 1
agradezco; 1
agredido; 1
agregar; 1
agregó; 10
agreste; 1
agricultor; 1
agrietadas; 1
agua; 22
aguantaría; 1
aguas; 1
aguda; 2
aguileña; 1
agujero; 1
ah; 4
ahogaban; 1
ahogue; 1
ahora; 79
ahí; 12
aire; 26
aires; 1
ajustó; 1
al; 214
ala; 2
alado; 1
alargaba; 1
alargar; 1
alargó; 1
alarido; 1
alarmante; 1
alarmas; 1
alas; 16
albores; 1
alborotadamente; 1
alboroto; 1
alborozada; 1
alcance; 1
alcantarillas; 1
alcanza; 1
alcanzaba; 3
alcanzaban; 1
alcanzabas; 1
alcanzado; 1
alcanzar; 2
alcanzaras; 1
alcanzarlas; 1
alcanzaría; 1
alcanzó; 2
alces; 1
alcohol; 1
alegre; 5
alegremente; 1
alegres; 1
alegro; 3
alegría; 3
alejado; 2
alejando; 1
alejarse; 4
alejó; 2
alentar; 1
aletas; 1
aleteo; 2
alfiler; 2
alfombra; 2
algo; 87
alguien; 27
alguna; 26
algunas; 16
alguno; 3
algunos; 11
algún; 28
aliento; 9
alimento; 2
alinearon; 1
alivio; 1
allá; 44
allí; 32
alma; 1
almas; 1
almidonado; 1
almohada; 1
almohadas; 1
almorzar; 1
almorzaron; 1
almuerzo; 6
alquiler; 1
alrededor; 15
alta; 12
altamente; 1
altas; 9
alteró; 1
altillo; 4
alto; 16
altura; 3
alturas; 1
altísimas; 2
alumbraba; 2
alzaba; 2
alzaban; 2
alzan; 1
alzarán; 1
alzó; 2
aléjate; 1
amaba; 1
amable; 3
amaestrado; 1
amarillas; 1
amarillo; 19
amarillos; 11
amarrado; 1
amarrarme; 1
ambas; 2
ambiente; 1
ambos; 14
ambulancia; 1
amenaza; 1
amenazar; 1
amigas; 1
amigos; 2
amiguita; 2
amistad; 1
amo; 2
amoblada; 2
amontonaban; 1
amontonadas; 1
amor; 2
amplio; 1
amplios; 1
amurallado; 1
ancestros; 1
ancha; 1
ancho; 3
anciana; 4
anciano; 11
anda; 1
andaba; 1
andanada; 1
andar; 3
angustias; 1
anillo; 2
anillos; 8
animados; 1
animal; 17
animales; 30
animoso; 1
aniquiló; 1
anoche; 3
ansia; 1
ansiaba; 1
ansiosos; 1
antaño; 2
ante; 10
anterior; 1
anteriores; 1
antes; 63
antigua; 8
antiguas; 1
antiguo; 3
antiguos; 2
antipatía; 1
antipático; 2
antipáticos; 1
antiquísima; 1
anuales; 1
anunció; 1
apacible; 3
apagada; 1
apagando; 1
apagaron; 1
apagó; 2
aparece; 1
aparecen; 1
aparecer; 7
apareció; 3
aparentemente; 1
apariencia; 3
apartaban; 1
apartado; 1
apartar; 1
apartaron; 1
aparte; 1
apasionante; 1
apenas; 14
apisonada; 1
aplastada; 1
aplaudieron; 1
aplaudía; 1
aplaudían; 2
aplausos; 1
aplicarlas; 1
apoyada; 1
apoyando; 1
apoyase; 1
apoyándose; 1
apreciar; 1
aprender; 2
aprenderla; 1
aprendido; 2
aprendiendo; 1
aprendió; 1
aprendí; 1
apresuradamente; 4
apretaba; 2
apretaban; 1
apretada; 1
apretados; 1
apretó; 2
aprobaba; 1
apropiado; 2
apropiados; 1
aproximadamente; 1
apuesto; 3
apurada; 1
apurado; 1
apuro; 2
apuros; 1
aquel; 26
aquella; 11
aquellas; 8
aquello; 1
aquellos; 14
aquietarlo; 1
aquél; 1
aquélla; 1
aquéllos; 1
aquí; 44
arado; 1
arañas; 1
arbolito; 1
arbusto; 2
arbustos; 1
arcadas; 1
arco; 2
arcos; 4
ardua; 1
ardía; 1
ardían; 1
arena; 1
arma; 1
armaduras; 1
armario; 1
armoniosa; 1
armó; 2
aroma; 5
arrancaba; 2
arrancada; 2
arrancado; 2
arrancaron; 2
arrancó; 2
arrastraba; 2
arrastrándose; 2
arre; 1
arreglado; 2
arreglaron; 2
arreglará; 1
arreglárselas; 1
arremolinadas; 1
arrepentía; 1
arrepientes; 1
arrepiento; 1
arriba; 19
arriesgado; 1
arriesgarme; 1
arrodillaban; 1
arrodillada; 1
arrodillarse; 1
arrogancia; 1
arrojaban; 1
arrojando; 2
arrojó; 3
arroyo; 1
arroyuelo; 1
arrullos; 1
arte; 1
artes; 2
artificiales; 1
asamblea; 1
ascendía; 1
asco; 1
asegurar; 1
aseguremos; 1
aseguro; 3
asesinado; 1
asesinato; 1
asesinó; 1
asiendo; 1
asiento; 2
asientos; 1
asilo; 1
asintió; 4
asir; 1
asoleada; 1
asomaba; 2
asomaban; 4
asomar; 2
asomaron; 3
asombra; 1
asombraba; 1
asombro; 2
asombroso; 1
asombró; 1
asomo; 2
asomándose; 1
asomó; 4
aspecto; 6
aspectos; 1
aspiradoras; 1
asta; 1
astucia; 1
astuta; 1
asumió; 1
asunto; 4
asuntos; 1
asustada; 4
asustadas; 1
asustado; 1
asustados; 1
asustó; 2
así; 42
ataban; 1
atacar; 1
atacó; 1
atadas; 1
ataque; 1
atareada; 1
ataviada; 1
ataviados; 1
atención; 13
atender; 1
atentamente; 1
aterrada; 1
aterrado; 2
aterrador; 1
aterrados; 1
aterrizaban; 1
aterrizado; 2
aterrizó; 2
atractiva; 1
atractivo; 2
atrajeron; 1
atrape; 1
atrasada; 1
atravesaba; 1
atravesado; 4
atravesando; 1
atravesar; 1
atravesaron; 1
atravesándola; 1
atravesó; 2
atraviésalos; 1
atreve; 2
atrevería; 2
atreves; 3
atrevido; 1
atrevieron; 1
atrevió; 1
atrevo; 3
atreví; 1
atrevía; 1
atrevían; 1
atroces; 2
atroz; 3
atrozmente; 2
atrás; 26
audacia; 2
audazmente; 1
aullar; 1
aullaron; 1
aullidos; 2
aulló; 1
aumentaba; 2
aumentando; 1
aun; 4
aunque; 17
auxilio; 1
avalancha; 1
avanzaba; 1
avanzar; 4
avanzó; 2
avena; 1
avenas; 1
aventura; 4
aventuras; 2
aventurero; 1
averiguar; 1
averiguaremos; 1
averigüé; 1
aves; 1
avidez; 1
aviso; 2
avispas; 1
ay; 1
ayer; 2
ayuda; 1
ayudarla; 1
ayudarlo; 1
ayudarme; 2
ayudarse; 1
ayudarte; 1
ayudará; 1
ayudó; 3
azafrán; 1
azogue; 1
azotó; 1
azul; 6
azules; 3
azúcar; 4
añadió; 1
añicos; 2
año; 3
años; 21
aún; 18
babilonia; 1
baja; 5
bajaba; 2
bajado; 2
bajando; 2
bajar; 5
bajaron; 2
bajas; 4
bajeza; 2
bajo; 16
bajos; 2
bajó; 4
balancearon; 1
balanceándose; 1
balbuceó; 3
balidos; 1
bandeja; 3
bandera; 1
bando; 1
banquetes; 1
baranda; 1
baratos; 1
barbilla; 4
barco; 1
barra; 10
barrera; 1
barrida; 1
barrios; 1
barritaron; 1
barritos; 1
barro; 2
basta; 1
bastante; 17
bata; 2
batalla; 2
batallas; 1
batalló; 1
batieron; 1
batió; 1
bautizaron; 1
bañado; 1
baño; 3
bañó; 1
beber; 1
bebida; 1
bebido; 1
bebiendo; 1
bebió; 2
bella; 2
bellamente; 1
belleza; 5
bello; 2
bellos; 1
bendecidos; 1
bendición; 2
berenjenal; 1
berridos; 1
beso; 1
bestia; 1
bestias; 12
besó; 1
bicicleta; 1
bien; 78
bienvenida; 1
bigotes; 1
billar; 1
bisabuelo; 1
bistec; 1
blanca; 3
blanco; 7
blancos; 1
blancuzca; 1
blancuzcas; 1
blandengue; 1
blandiéndola; 1
blando; 3
blandos; 1
bloques; 2
boca; 32
bocado; 1
bocados; 1
bocas; 1
bolsa; 3
bolsillo; 26
bolsillos; 4
bolsita; 1
bombardearon; 1
bombas; 1
bomberos; 1
bondad; 3
bondadosa; 1
bondadoso; 3
bonita; 3
bonitas; 1
bonito; 2
bonitos; 1
bordados; 1
borde; 4
bordes; 2
borracha; 1
borró; 1
boscosas; 1
bosque; 25
bosques; 8
bostezo; 1
bostezos; 1
botar; 1
botas; 1
botella; 3
botellas; 1
botó; 1
bow-window; 1
braveza; 1
brazo; 7
brazos; 3
breves; 1
brezal; 1
brezos; 2
brillaba; 1
brillaban; 1
brillando; 1
brillante; 10
brillantemente; 1
brillantes; 6
brillo; 2
brinco; 2
brisa; 1
brizna; 1
broche; 1
bromas; 1
brota; 1
brotado; 2
brotando; 1
brotaron; 1
brotará; 1
brotó; 3
bruja; 1
brujas; 1
bruscamente; 2
buen; 17
buena; 14
buenas; 2
buendar; 1
buenmozo; 1
bueno; 16
buenos; 3
bufido; 1
buhardilla; 1
bulla; 1
bullicio; 2
burbujeando; 1
burlando; 1
burro; 1
busca; 1
buscaba; 1
buscaban; 1
buscando; 2
buscar; 5
buscarla; 2
buscarme; 1
buscarnos; 1
buses; 1
básica; 1
bóvedas; 1
búsqueda; 1
c; 2
caballero; 5
caballerosidad; 1
caballería; 1
caballo; 49
caballos; 3
cabaña; 1
cabellera; 1
cabello; 2
cabellos; 1
cabeza; 41
cabezas; 6
cabo; 3
cabriolé; 4
cabía; 1
cacareos; 1
cada; 40
cadena; 1
cadenas; 1
cae; 2
caer; 8
café; 2
caiga; 2
caigan; 1
caja; 6
cajita; 1
cajoncito; 1
cajones; 1
cajón; 2
calabozos; 1
calado; 1
calcetines; 1
calentito; 1
calidad; 1
calidez; 1
caliente; 1
calladamente; 2
callados; 3
callar; 1
calle; 5
calles; 1
calló; 1
calma; 5
calor; 5
calzaba; 1
cama; 4
camaradas; 1
cambiaba; 1
cambiado; 3
cambiamos; 1
cambiar; 2
cambiaron; 1
cambiarse; 1
cambio; 5
cambios; 1
cambió; 3
caminaba; 2
caminaban; 1
caminado; 1
caminan; 1
caminando; 3
caminar; 4
caminata; 1
camino; 7
caminó; 1
camioneta; 1
campana; 13
campanada; 1
campanillas; 1
campanita; 1
campesinas; 1
campesino; 2
campo; 13
campos; 2
canalla; 1
canción; 9
candente; 1
caniles; 1
canoso; 1
cansado; 2
cansina; 1
cantaba; 3
cantaban; 1
cantado; 1
cantando; 4
cantante; 1
cantar; 8
cantara; 1
cantidad; 13
canto; 9
capa; 1
capaces; 3
capaz; 6
cara; 48
característicos; 1
caramelo; 7
caramelos; 4
caras; 10
carcajadas; 2
cardos; 2
cargada; 1
cargado; 2
cargar; 1
cargo; 1
cariño; 3
cariñoso; 1
carmesí; 1
carnicero; 1
carnicería; 2
caro; 2
carrera; 5
carretilla; 1
carro; 1
carruaje; 2
carruajes; 1
carta; 1
cartulina; 1
carácter; 2
casa; 59
casado; 1
casamientos; 1
casaron; 2
casas; 13
cascabel; 1
cascadas; 2
casco; 2
cascos; 5
casi; 33
caso; 6
castaña; 1
castañeteaban; 1
castigo; 1
castores; 2
casualidad; 3
catarata; 4
catastrófico; 1
causar; 1
cautelosamente; 2
cavar; 2
cayendo; 1
cayera; 2
cayeron; 8
cayó; 11
caza; 1
cazadores; 1
caía; 2
caían; 1
caída; 4
caído; 3
caña; 1
cañería; 1
cañones; 1
cedido; 1
cedió; 1
celeridad; 1
celeste; 1
celestial; 1
cena; 3
cenar; 1
centellea; 1
central; 1
centro; 5
centímetro; 1
centímetros; 2
cepillaba; 1
cera; 3
cerca; 25
cercaba; 1
cercaban; 1
cercado; 1
cercana; 1
cercano; 3
cercanías; 1
cerco; 1
cerebro; 1
ceremonias; 2
cerezas; 1
cerraba; 1
cerraban; 1
cerrada; 3
cerradas; 1
cerrados; 3
cerradura; 1
cerrarla; 1
cerraron; 2
cerrojo; 1
cerros; 1
cerró; 3
certero; 1
certeza; 3
cesaba; 1
cesando; 1
cesaron; 1
chaleco; 3
chapoteando; 2
chaqueta; 3
charco; 1
charcos; 1
chasquido; 1
chico; 5
chicos; 1
chillido; 1
chillidos; 1
chimeneas; 1
china; 1
chiquillo; 3
chismes; 1
chisporroteante; 1
chiste; 4
chistes; 1
chocó; 1
chompf; 1
chorreaba; 1
chorros; 1
chuleta; 1
chuletas; 1
cháchara; 1
cielo; 14
cielos; 1
cien; 3
cientos; 11
cierta; 8
ciertamente; 3
ciertas; 1
cierto; 19
ciertos; 2
ciervo; 1
ciervos; 1
cigarros; 2
cima; 4
cimientos; 1
cinco; 5
cinta; 4
cintillos; 1
cintura; 1
circo; 1
circundaban; 1
circunstancias; 1
ciruela; 1
cisnes; 1
cisterna; 2
ciudad; 12
clara; 5
claramente; 3
claras; 1
claridad; 3
claro; 22
clase; 17
clases; 2
clavados; 2
clavaron; 1
clavó; 1
clemencia; 1
clementes; 1
clima; 3
cobarde; 3
cobre; 1
coche; 16
cochero; 2
cocina; 1
cocinar; 1
codazos; 2
codiciosa; 1
codo; 3
cofia; 1
cofre; 1
cogen; 1
coger; 3
cogida; 1
cogido; 3
cogió; 5
cola; 5
colas; 1
colchón; 2
colección; 1
colegial; 1
colegio; 1
colegios; 1
colgaba; 3
colgaban; 2
colgando; 1
colgó; 1
colina; 8
colinas; 8
collar; 1
colmo; 2
colocado; 3
colocaron; 2
colocó; 3
color; 11
colorada; 1
colorado; 1
colores; 6
coloreó; 1
coloridas; 1
colorido; 2
coloridos; 1
colosales; 1
columna; 2
columnas; 3
coma; 1
come; 1
comedor; 3
comen; 1
comentaban; 1
comentó; 5
comenzaba; 2
comenzaban; 2
comenzado; 4
comenzando; 2
comenzar; 2
comenzaron; 6
comenzaré; 1
comenzó; 12
comer; 13
comerla; 1
comerlos; 1
comerse; 2
comerán; 1
cometa; 1
cometió; 1
comida; 5
comido; 1
comienzas; 1
comienzo; 5
comiera; 1
comieran; 1
comieron; 1
comino; 1
