; 44
Benjamin's; 1
Benton; 1
Berkeley; 1
Berlin; 3
Bernhardt; 15
Bernstein; 1
Bessemer; 1
Beth; 2
Bette; 1
Bettye; 4
Bible; 3
Biblia; 20
Biblias; 5
Biblioteca; 1
Bic; 2
Bicentenario; 5
Biddeford; 1
Bill; 11
Billy; 2
Biltmore; 1
Bingo; 2
Black; 3
Blackstrap; 1
Blanca; 2
Blandió; 1
Bless; 1
Blocker; 1
Blue; 1
Bob; 1
Bobby; 1
Bog; 2
Bolero; 1
Bolles; 1
Bonita; 2
Bonnie; 6
Book; 4
Borentz; 7
Borentz..De; 1
Borneo; 1
Boston; 9
Boulevard; 1
Bowes; 9
Boys; 1
Boy»; 1
Bracknell; 10
Brad; 1
Bradbury; 2
Brain; 2
Brain»; 1
Brand; 4
Brass; 2
Bremmer; 3
Bremmers; 1
Breve; 1
Bridgton; 6
Bright; 14
Brindo; 1
Brinkley; 2
Brinkley; 1
Bromeaba; 1
Brooklyn; 2
Brown; 47
Browning; 2
Brown; 13
Bruce; 7
Bruma; 1
Bucket; 1
Bud; 7
Buddy; 2
Buen; 1
Buenas; 1
Bueno; 35
Buenos; 2
Bugs; 1
Buick; 1
Bunny; 1
Bunyan; 1
Burke; 1
Burt; 1
Bushmill; 1
Busquen; 1
Butch; 1
Butz; 2
By; 1
Byrds; 1
BÚSQUEDA; 1
C; 10
CABALLEROS; 2
CALIFORNIA; 1
CAMINO; 2
CASA; 1
CASO; 1
CASTLE; 3
CAÑAVERAL!»; 1
CBS; 6
CIERRE; 1
CLAMA; 1
COCINERO; 1
COGIDOS; 1
COJA; 1
COLEGIO; 1
COMA; 1
COMO; 1
CONDADO; 1
CONDUCCIÓN; 1
CONFERENCIAS; 1
CONFESIÓN; 1
CONFIESA; 1
CONFIESO; 3
CONTINÚA; 2
CREG...»; 1
CRIMEN; 1
CUELLO; 1
CULO; 2
CULO»; 1
CURARÁS; 1
Cabo; 1
Cada; 6
Cadillac; 3
Caerá; 2
Calculo; 1
Calculó; 1
California; 19
Call; 1
Callahan; 1
Calle; 8
Callejón; 1
Calles; 1
Cambió; 2
Camboya; 1
Cambridge; 1
Camina; 1
Caminaron; 2
Caminó; 1
Camisas; 2
Campbell's; 1
Campeonato; 1
Can; 1
Canal; 1
Candlelighter; 1
Capacidad; 3
Capital; 7
Capitolio; 1
Capituló; 1
Caprice; 1
Capítulo; 27
Caramba; 2
Caras; 1
Caray; 2
Carbine; 1
Card; 1
Carece; 1
Carey; 1
Cargó; 1
Carl; 1
Carmel; 5
Carnegie; 1
Carol; 4
Carolina; 3
Carpenters; 1
Carreteras; 1
Carrick; 17
Carrick; 3
Carrie; 1
Carsleigh; 1
Carson; 3
Carson's; 2
Cartas; 1
Carter; 29
Carter; 2
Casa; 2
Casde; 1
Casey; 1
Casi; 14
Cassidy; 1
Cassie; 1
Castie; 5
Castle; 35
CastleRock; 1
Casualmente; 1
Caswell; 1
Catcher; 3
Categóricamente; 2
Catherine; 1
Cathy; 2
Cathy's; 17
Catálogo; 1
Catástrofes; 3
Caucho; 1
Caulfield; 1
Cavett; 1
Cayce; 2
Cayó; 4
Caín; 1
Cenaron; 1
Center; 9
Central; 2
Centro; 1
Cerca; 4
Cerdos; 1
Cerrarás; 1
Cerró; 5
Chancellor; 5
Chancellor; 1
Chapoteando; 1
Charger; 4
Charlene; 9
Charles; 3
Charleston; 1
Charlie; 20
Charlotte; 2
Chase; 1
Chatsworth; 59
Chatsworth; 1
Chen; 1
Cheryl; 1
Chevron; 1
Chevy; 2
Cheyne-Stokes; 1
Chicago; 1
Chiclets; 1
Childress; 1
China; 1
Chivas; 1
Chuch; 1
Chuck; 143
Chuck; 7
Cielo»; 1
Ciertamente; 4
Cinco; 6
Cincuenta; 1
Cinema; 1
City; 11
Ciudad; 1
Ciudadana; 1
Ciudadano; 1
Civiles; 1
Clarice; 3
Clarividencia»; 1
Clark; 1
Claro; 20
Claudine; 1
Claus; 1
Clavó; 1
Clawson; 5
Clawson; 1
Clay; 3
Clayton; 1
Cleaver; 1
Cleaves; 33
Clem; 1
Clemens; 1
Clemente; 2
Cleveland; 1
Clint; 3
Clinton; 1
Club; 6
Cobraría; 1
Coca; 2
Coffee; 1
Cogió; 3
Cohen; 11
Cojeó; 1
Cojines; 1
Cola; 2
Cole's; 2
Colegio; 1
Colgar; 1
Colgó; 9
Colorado; 2
Coltsmore; 2
Coma; 1
Coman; 1
Combatió; 1
Come; 2
Comercio; 4
Comes; 2
Coming; 1
Comisión; 15
Comité; 1
Communist; 1
Communist-Jewish; 1
Community; 1
Como; 38
Company; 5
Comparecería; 1
Compartida; 1
Compañía; 1
Compensando; 1
Comprado; 1
Comprende; 1
Comprendió; 2
Computarizada; 1
Comunal; 1
Comí; 2
Comía; 1
Con; 21
Conciencia; 1
Concord; 3
Concurre; 2
Concédale; 1
Condenados; 1
Conectó; 1
Confeccionas; 1
Confesó; 1
Confío; 1
Congestionado; 1
Congreso; 2
Connecticut; 1
Connection; 1
Conocemos; 1
Conocer; 1
Conoces; 1
Conocía; 1
Conover; 1
Conozco; 1
Conservamos; 1
Conservó; 1
Consistía; 1
Conspiracy; 2
Conspiras; 1
Constantine; 1
Constitución; 2
Construir; 1
Consultarnos; 1
Consultó; 2
Consíguelos; 1
Contabilidad; 1
Contemplaba; 2
Contenía; 1
Contesta; 1
Contestó; 1
Continental; 1
Continuó; 2
Continúa; 1
Continúe; 1
Contorneó; 2
Contrataron; 1
Conversaron; 2
Conversión; 1
Conversó; 2
Cooney; 1
Coorter's; 6
Coose; 1
Copyright; 1
Correos; 1
Correría; 1
Corrió; 1
Corría; 3
Corrían; 2
Corté; 1
Corvette; 2
Cosa; 1
Cosas; 1
Coteje; 1
Cotton; 1
Cougars; 1
Country; 2
Court; 1
Craso; 1
Cree; 2
Creen; 1
Creo; 29
Creyeron; 1
Creía; 1
Cristiana; 1
Cristo; 7
Cristóbal; 4
Crockett; 1
Croix; 1
Cronkite; 4
Cronkite; 1
Cross; 1
Cruz; 1
Cruzaba; 1
Cruzaron; 1
Cruzó; 1
Créeme; 1
Cualquiera; 4
Cuando; 88
Cuanto; 1
Cuarenta; 1
Cuatro; 4
Cucharas; 1
Cuenta; 1
Cuerpo; 3
Cuida; 1
Cuidado; 1
Cumberland; 2
Cummings; 1
Cumpleaños; 1
Curry; 2
Cuántos; 1
Cuénteselo; 1
Cuídate; 1
CÁNCER; 2
CÍVICO»; 1
Cálmese; 1
Cámara; 26
Césares; 1
D; 4
D-Con; 1
DA; 1
DAMAS; 2
DE; 39
DEL; 7
DESDE; 1
DESESPERADA; 1
DESPUÉS; 1
DIABÓLICA; 1
DICE; 1
DIOS; 4
DIPUTADO; 2
DOCE; 1
DOCTOR; 1
DODD; 1
DRAMÁTICA; 1
DRS; 2
DURO; 1
Dada; 1
Daily; 3
Dakota; 1
Dallas; 1
Damas; 2
Dan; 31
Daniel; 1
Danny; 11
Danny; 2
Date; 1
Dave; 22
Davenport; 1
Dave; 3
David; 11
Davis; 1
Davy; 1
Dawg; 1
Dawn; 4
Day; 1
De; 96
DeSalvo; 1
Dead; 1
Deambula; 1
Deambulaba; 1
Dean; 3
Debe; 3
Debemos; 1
Deberá; 2
Debería; 6
Deberíamos; 1
Deberías; 1
Debes; 2
Debido; 1
Debió; 2
Debo; 14
Debí; 1
Debía; 6
Debían; 1
Declaración; 1
Decía; 1
Decídase; 2
Deenie; 1
Dees; 30
Dees; 4
Deja; 1
Dejaba; 1
Dejaré; 1
Dejen; 1
Dejé; 2
Dejó; 9
Del; 13
Delante; 1
Delta; 4
Demasiado; 1
Democrat; 1
Demuéstreme; 1
Demócrata; 2
Dennie; 1
Dennis; 3
Denny; 48
Denny; 2
Dentro; 5
Denver; 2
Departamento; 6
Deposita; 1
Depositó; 6
Derecho; 2
Descanse; 1
Descendieron; 1
Desconfiaba; 1
Descreídos; 1
Descríbale; 1
Descubrió; 1
Desde; 20
Deseaba; 1
Deseo; 3
Desert; 2
Deseó; 1
Desgarró; 1
Deslizó; 2
Despierta; 1
Desprovista; 1
Después; 78
Después-después-después; 1
Destacó; 1
Destripaterrones; 1
Destruyan; 1
Detrás; 14
Detuvo; 1
Devil's; 3
Devoraba; 1
Devorados; 1
Dewey; 1
Di; 1
Diablos; 1
Diamantes; 1
Dice; 1
Dicen; 1
Dicho; 1
Dick; 5
Dicky; 1
Diecinueve; 1
Dieron; 1
Diez; 4
Difícilmente; 1
Digamos; 1
Digest; 1
Dijeron; 1
Dijo; 4
Dilución; 1
Dio; 1
Dios; 162
Dios; 2
Dios»; 4
Dirty; 2
Diría; 1
Disabilities; 1
Disculpa; 1
Discutía; 1
Discúlpame; 1
Discúlpeme; 1
Disfrutaría; 1
Disfrutó; 1
Disney; 1
Dispondrá; 1
Disponemos; 1
Dixon; 1
Doce; 1
Docenas; 1
Doctor; 1
Dodd; 39
Dodge; 1
Dohay; 9
Dohay; 1
Don; 2
Donald; 1
Donde; 1
Donny; 1
Dorado; 1
Dormía; 1
Dos; 18
Dotes; 1
Dover; 1
Dow; 1
Downeast; 1
Downs; 1
Dozen; 4
Drive; 2
Driver; 1
Drogas; 1
Drummore; 1
Dudo; 2
Duende; 1
Dulce; 1
Dulces; 1
Dumpty; 2
Dunbarger; 4
Duran; 1
Durante; 23
Durham; 13
Durmió; 2
Dussault; 29
Dussault; 3
Dustin; 1
Dylan; 2
DÍA; 1
DÓNDE; 1
Déjame; 1
Déjennos; 1
Démosle; 1
Día; 4
Días; 1
Dígame; 6
Dólares; 1
E; 6
ECA; 1
EDILES; 2
EDITORES; 1
EE.UU; 2
EL; 13
ELLOS; 1
EMECÉ; 1
EMMC; 4
EN; 10
ENFRENTA; 1
ENGLAND; 2
ENSEÑAR; 1
ENTRE; 1
ENVENENAN; 1
ES; 1
ESCENA; 1
ESCURRIDIZO; 1
ESPERAMOS; 1
ESTA; 1
ESTADO; 1
ESTE; 1
ESTRANGULADOR; 2
ESTÁ; 4
EXAMEN; 1
EXHIBE; 1
EXPLICAN; 1
EXTIRPACIÓN; 1
EXTRASENSORIAL!»; 1
EXTRATERRESTRES; 1
EXÁMENES; 1
Eagles; 1
Earl; 3
Earth; 1
East; 1
Eastem; 2
Eastern; 10
Eastwood; 3
Echaron; 1
Ed; 2
Edgar; 6
Editores; 1
Edmund; 2
Eduardo; 1
Edward; 3
Edwards; 1
Efe; 1
Efectivamente; 1
Eh; 1
Eileen; 26
Eileen; 3
Ejército; 1
El; 567
Eldridge; 1
Elecciones; 1
Elevemos; 1
Elige; 2
Eligieron; 1
Ella; 67
Ellas; 1
Elliman; 34
Elliman; 3
Ellison; 1
Ellos; 4
Elmer; 1
Elton; 7
Elvis; 1
Elías; 2
Embistió; 1
Embolsaba; 1
Emecé; 1
Empecemos; 1
Empecé; 1
Empezaba; 2
Empezaron; 2
Empezó; 20
Empujó; 4
Empuñaba; 1
En; 237
Encendió; 2
Encima; 2
Encontraron; 1
Encontrarán; 1
Encontró; 6
Enfermera; 1
Enfrente; 1
Enfóquelo; 1
England; 18
Enmienda; 1
Enseguida; 3
Enseñaba; 1
Entiendes; 1
Entiendo; 1
Entonces; 64
Entra; 3
Entran; 1
Entraron; 2
Entre; 11
Entrelazó; 1
Entró; 5
Envíeselo; 1
Equiparía; 1
Era; 125
Eran; 17
Eres; 3
Errol; 1
Erwin; 2
Es; 107
Esa; 22
Esas; 3
Esbirro; 1
Escribe; 1
Escribiría; 1
Escribió; 1
Escribo; 1
Escribía; 1
Escucha; 2
Escuchaba; 1
Escuche; 5
Escuchen; 1
Escuchó; 5
Escudriñó; 1
Escupió; 1
Ese; 21
Eso; 39
Especial; 2
Especialmente; 1
Esperaba; 4
Esperaban; 2
Esperamos; 1
Esperando; 2
Esperar; 2
Esperará; 1
Espere; 1
Espero; 5
Esperó; 3
Esponja; 1
Esta; 44
Estaba; 51
Estaban; 10
Estabas; 3
Estabá; 1
Estacionabas; 1
Estacionó; 1
Estado; 11
Estados; 26
Estamos; 4
Estar; 1
Estaré; 1
Estas; 5
Estates; 3
Este; 39
Estimado; 2
Estiró; 5
Esto; 45
Estos; 2
Estoy; 10
Estrangulador; 1
Estrechó; 1
Estrella; 1
Estudiar; 1
Estudio; 1
Estudié; 1
Estupendo; 2
Estupendos.Ahora; 1
Estuve; 1
Estuvo; 2
Esty; 4
Está; 26
Estábamos; 1
Estás; 3
Etta; 2
Europa; 2
Exageras; 2
Excepto; 4
Excúseme; 1
Existe; 1
Expedicionario; 1
Experimentaba; 2
Experimentó; 1
Explicó; 1
Extracto; 4
Extrajo; 3
Extraordinarias; 2
Exámenes; 3
F; 2
F!A!L!s!o; 1
F!u!E!G!o; 1
FACULTADES; 1
FAMOSOS; 1
FAVOR; 1
FBI; 13
FERIA; 1
FFF; 1
FIESTA; 1
FILTRAR; 1
FIN; 2
FISCAL; 2
FRANK; 1
FUE; 1
Fabrican; 1
Falls; 2
Falso; 1
Faltaba; 1
Faltaban; 2
Faltó; 1
Famosos; 1
Fantasma; 1
Fantástico; 1
Farm; 2
Farnham; 1
Fate; 2
Fecha; 3
Feliz; 1
Fenway; 1
Feria; 1
Feroz; 1
Fido; 1
Figuran; 1
Finalmente; 4
Finegold; 1
Fingió; 1
Fire; 2
Firmado; 1
Firmó; 2
Fisher; 20
Fisioterapia; 1
Five; 1
Flagg; 3
Flair; 4
Flarhaty; 1
Flit; 1
Florida; 9
Flotaba; 1
Fluviales; 1
Fluía; 1
Flynn; 1
Flynt; 1
Foghat; 1
Fontaneros; 1
Foods; 1
Ford; 27
Forest; 1
Forever»; 1
Formidable; 1
Fort; 1
Fortuna; 19
Fotografió; 1
Fotos; 3
Four; 1
Fourth; 1
Fracasé; 1
Francia; 2
Francisco; 1
Frank; 53
Frankenstein; 3
Franklin; 1
Franny; 1
Frechette; 8
Fred; 2
Freddy; 1
Frederick; 2
French; 1
Freneau; 1
Frente; 1
Fromme; 1
Frunció; 1
Fryeburg; 1
Frío; 1
Fudd; 1
Fue; 36
Fuego; 1
Fuegos; 1
Fuera; 19
Fueron; 1
Fuerza; 1
Fuimos; 1
Furia; 1
Futuro; 1
Fíjate; 1
Fíjese; 1
GREG; 2
GUÍA; 1
Gana; 1
Ganará; 1
Ganaste; 1
Gannett; 1
Garage; 1
Gardener; 1
Gates; 1
Gedreau; 1
Geils; 1
Gemelos; 1
Gendion; 1
Gendron; 16
Gendron; 3
Gene; 3
General; 4
Generalmente; 2
Gente; 1
Geographic; 2
George; 42
Georgia; 1
Gerald; 2
Germaine; 1
Gestapo; 1
Gillete; 1
Giraban; 1
Giraron; 1
Giras; 1
Giró; 6
Globe; 1
Gloucester; 1
Gobierno; 1
God; 3
God's; 3
Goligorsky; 1
Golpearon; 3
Golpeó; 1
Gomorra; 1
Goods; 1
Gordon; 2
Gorham; 1
Gr; 1
Gracias; 18
Gran; 3
Grand; 2
Grandes; 1
Granite; 2
Grants; 1
Gray; 2
Great; 1
Green; 1
Greenblatt; 1
Greenwood; 1
Greg; 214
Gregory; 4
Greg; 11
Gresham; 2
Greyhound; 4
Gritó; 1
Guerra; 2
Guerre; 1
Guinness; 1
Guió; 1
Gulf; 2
Gunney; 1
Guyana; 1
Guárdalas; 1
Gypsum; 1
HABRÍA; 1
HACE; 1
HAMPSHIRE; 2
HANS; 1
HASTA; 2
HAZLETT; 1
HELEN; 1
HELMUT; 1
HERMANO; 1
HIJA; 1
HIJOS; 1
HIZO; 1
HORA; 1
HOY; 1
HURKOS; 1
Ha; 12
Habitación; 1
Habla; 3
Hablaba; 4
Hablaban; 2
Hablar; 1
Hablemos; 1
Habló; 3
Habría; 7
Había; 90
Habíamos; 1
Habían; 13
Hace; 8
Hacen; 1
Haces; 1
Hacia; 4
Hackman; 3
Hacía; 15
Haggar; 1
Hake; 2
Hal; 1
Halcón; 3
Hall; 2
Halloween; 5
Halló; 1
Hamelin; 1
Hamlet; 1
Hampden; 1
Hampshire; 60
Hampshire»; 2
Hampton; 3
Hamptons; 1
Han; 1
Hanoi; 2
Happen; 1
Harder; 1
Hardy; 1
Harley; 1
Harley-Davidson; 1
Harlow; 1
Harper's; 1
Harrington; 2
Harris; 2
Harrison; 14
Harry; 4
Hart; 1
Harvester; 1
Harvey; 10
Harvey; 1
Has; 4
Hasta; 15
Hathaway; 1
Hawai; 1
Hawes; 1
Hay; 6
Hayakawa; 1
Hayden; 1
Haydn; 1
Hays; 1
Haze»; 1
Hazlett; 25
Hazlo; 1
Hazte; 1
He; 27
Hecho; 1
Hector; 3
Helen; 1
Hell's; 2
Helmut; 3
Hemos; 4
Hendrasen; 6
Hendrix; 3
Hendrix; 1
Henriette; 9
Henry; 2
Herald; 2
Herb; 159
Herbert; 5
Herb; 31
Herb»; 1
Here; 1
Herman; 6
Herman; 3
Hermie; 1
Hermie?»; 1
Hermoso; 1
Hertz; 1
Herz; 1
Hice; 1
Hiciera; 1
Hicieron; 3
Hielo; 2
High; 5
Hijo; 1
Hijos; 1
Hill; 2
Hills; 1
Hilton; 1
Hincado; 1
Hippies; 1
Hitler; 5
Hitler; 1
Hizo; 3
Ho; 1
Hoffman; 1
Hogar; 1
Hojas; 1
Hola; 1
Holden; 1
Holiday; 3
Hombre; 6
Hombres; 2
Hondas; 1
Hook; 1
Horario; 1
Hosco; 1
Hospital; 3
Hotel; 2
House; 2
Houston; 2
Hovey; 2
Howard; 1
Howland; 2
Hoy; 3
Hoyse; 1
Hubo; 7
Huele; 1
Huey; 2
Humbarr; 2
Humphrey; 2
Humpty; 2
Hundió; 1
Hunter; 1
Hurgó; 2
Hurkos; 4
Hyde; 7
Hydrodiural; 2
I; 2
I!N!F!I!E!R!N!o; 1
I'm; 1
I.S.B.N; 1
II; 2
III; 1
IMPRESO; 1
IN; 2
INAUGURA; 1
INCENDIO; 1
INFORMAR; 1
INTROMISIÓN; 1
INVENTADA; 1
INVESTIGA; 1
INVESTIGACIÓN; 1
INÚTILES; 1
IRÁS; 1
Iba; 7
Iban; 2
Idaho; 1
Idi; 1
Iglesia; 1
Ignoraba; 1
Igual; 2
Igualmente; 3
Imperial; 1
Imposible; 2
Impotente; 1
Impreso; 1
Impresora; 1
Inadvertidamente; 1
Inc; 2
Incluso; 11
Inclínate; 1
Incrustada; 1
Incógnita; 1
Independencia; 2
Independientemente; 1
Indias; 1
Inercia; 1
Infierno; 2
Inglaterra; 1
Inhaló; 3
Inmediatamente; 3
Inmensamente; 1
Inmortal; 1
Inn; 3
Inns; 1
Inside; 24
Insinuó; 1
Intentaría; 1
Intenté; 1
Intentó; 9
Intercambiaban; 1
International; 2
Interrogante; 3
Interrogantes; 1
Intervinieron; 1
Intrépido; 1
Intuyo; 1
Intuyó; 1
Intuía; 2
Invisible; 1
Invita; 1
Ios; 2
Iowa; 4
Iowa; 1
Iremos; 3
Irving; 1
Irá; 1
Irás; 1
Iré; 2
Island; 1
It; 1
Iwo; 2
J; 8
JAMÁS; 1
JIMMY; 1
JOHANNA; 3
JOHN; 3
JOHNNY; 2
Ja; 3
Jack; 5
Jackson; 20
Jacobs; 1
Jamaica; 1
James; 7
Jamieson; 1
Jamás; 2
Jan; 1
Janice; 2
Janis; 3
Jarvis; 1
Jasper; 1
Je; 3
Jeanne; 1
Jeeee; 1
Jefferson; 1
Jekyll; 7
Jekyll-y-Hyde; 2
Jenny; 1
Jeremías; 1
Jerry; 9
Jersey; 2
Jerusalem's; 1
Jesse; 1
Jesucristo; 3
Jesucristo»; 1
Jesús; 21
Jesús»; 1
Jewish; 1
Jim; 5
Jima; 2
Jimmy; 7
Jinete; 1
Joan; 2
Job; 3
Joder; 1
Joe; 2
Joellyn; 1
Johanna; 6
John; 65
Johnnies; 1
Johnny; 1355
Johnny; 105
Johnny; 1
Johnsbury; 1
Johnson; 2
Johtiny; 1
Jon's; 5
Jones; 1
Jonny; 1
Jonás; 1
Joplin; 2
Journal; 5
Joven; 2
Ju; 1
Juana; 1
Jude; 2
Juega; 1
Juegas; 1
Jugaron; 1
Julie; 3
Juniper; 5
Junto; 8
Jurgens; 1
Juro; 1
Justicia; 2
Justo; 2
Jódete; 1
Jóven; 1
Júpiter; 2
K; 1
K'bunk; 1
Kama; 1
Kane; 1
Kansas; 2
Kate; 8
Kathleen; 1
Kathy; 2
Katrina; 8
Keene; 2
Keith; 5
Keith»; 1
Kelso; 1
Kennebec; 1
Kennebunk; 3
Kennedy; 2
Kent; 2
Kentucky; 1
Kenyon; 2
Keyn; 1
Kid; 1
King; 2
Kirban; 1
Kittery; 4
Kleenex; 2
L; 4
L4; 1
L5; 1
LA; 16
LARGO; 1
LAS; 1
LES; 1
LIBRES; 1
LISTOS; 1
LLOROSA; 1
LLUVIA; 1
LO; 1
LOCO; 1
LOS; 7
LSD; 3
La; 452
Label; 1
Labelle; 2
Lago; 1
Lake; 2
Lakes; 1
Lamento; 4
Lamentó; 1
Lancte; 32
Lancte; 6
Langhorne; 2
Lanzó; 1
Laos; 2
Larry; 2
Las; 117
Late; 1
Lauderdale; 1
Laurel; 4
Lawson; 2
Le; 165
Leader; 1
Leader's; 1
League; 1
Learning; 1
Lee; 4
Legión; 1
Leighton; 1
Lejano; 1
Leo; 1
Leones; 2
Les; 15
Levantaron; 2
Levantó; 11
Levi's; 1
Leviatán; 1
Levántese; 1
Lewis; 3
Lewiston; 7
Ley; 2
Leyó; 1
Leía; 2
León; 1
Libertades; 1
Libertyville; 1
Library; 1
Libro; 1
Liddy; 1
Life; 1
Liga; 1
Ligeramente; 1
Lincoln; 1
Linde; 1
Lindsey; 1
Lisa; 2
Lisbon; 2
Lista; 1
Literatura; 1
